[u'mn', u'landlockedsurfing']point(46.7804,-92.1171)  02/23/2017
[u'WinterIsTheNewSummer', u'SundayFeelz', u'Nikkormat', u'Film', u'35mm']point(40.66935455,-73.9523885)  02/23/2017
[]point(40.73171435,-73.98914393)  02/23/2017
[u'MTIboats', u'SeaDeked']point(28.26642,-80.69137)  02/23/2017
[u'session']point(45.51882553,-122.8413342)  02/23/2017
[u'Repost', u'ShortNorth']point(39.9851699,-83.00473)  02/23/2017
[]point(34.05216,-118.37164)  02/23/2017
[]point(33.73313558,-84.37155974)  02/23/2017
[]point(38.8399,-104.77772)  02/23/2017
[u'galaxycommunications', u'plheslaneone', u'plhesjohnnyllc', u'syracusesavedmysoul']point(43.03916903,-76.13504197)  02/23/2017
[]point(37.790062,-122.39469547)  02/23/2017
[u'photo']point(40.0283,-81.5902)  02/23/2017
[]point(43.7572,-79.190437)  02/23/2017
[u'nashville']point(36.165,-86.78388889)  02/23/2017
[u'job', u'Seattle', u'Hiring', u'CareerArc']point(47.6062095,-122.3320708)  02/23/2017
[u'hiring', u'RanchoCordova', u'Healthcare']point(38.5961116,-121.2969674)  02/23/2017
[]point(34.1,-118.33333333)  02/23/2017
[u'hiring', u'SaintLouisPark', u'Accountemps', u'Finance', u'Job']point(44.9465193,-93.3439291)  02/23/2017
[u'job', u'Accounting', u'SantaRosa', u'Hiring', u'CareerArc']point(38.4739555,-122.7520139)  02/23/2017
[u'Cuse', u'BeatDuke']point(43.03611111,-76.13638889)  02/23/2017
[]point(41.67412,-83.703707)  02/23/2017
[u'SanDiego', u'job', u'Retail', u'Hiring', u'CareerArc']point(32.8563846,-117.2029363)  02/23/2017
[u'photo']point(40.7577,-73.7852)  02/23/2017
[u'job', u'Legal']point(33.8291867,-118.3169714)  02/23/2017
[u'job', u'ElPaso', u'Restaurant', u'Hiring']point(31.7242888,-106.3073917)  02/23/2017
[u'job', u'Finance', u'SanFrancisco', u'Hiring', u'CareerArc']point(37.7749295,-122.4194155)  02/23/2017
[u'cat', u'animalrightsrecords']point(42.33166667,-83.0475)  02/23/2017
[u'hiring', u'IT', u'Marlborough', u'Veterans']point(42.3458876,-71.5856773)  02/23/2017
[]point(34.0221,-118.481)  02/23/2017
[]point(34.000386,-81.03321)  02/23/2017
[]point(33.7619664,-118.19463818)  02/23/2017
[]point(37.77479243,-122.45539137)  02/23/2017
[u'Brantford', u'btfd', u'jobs', u'hiring', u'employment']point(43.13867783,-80.26190476)  02/23/2017
[]point(33.9275,-118.27722)  02/23/2017
[]point(34.1323,-117.90921)  02/23/2017
[]point(40.41523625,-86.88433647)  02/23/2017
[]point(34.14912635,-118.33850376)  02/23/2017
[]point(33.654401,-84.500382)  02/23/2017
[]point(40.7207559,-74.0007613)  02/23/2017
[u'wcw', u'canalwalk']point(39.76880341,-86.16927343)  02/23/2017
[u'strongertogether']point(34.0078,-118.401)  02/23/2017
[]point(32.7833,-96.8)  02/23/2017
[]point(38.5767,-121.493766)  02/23/2017
[u'God', u'TheBlackGod']point(40.7142,-74.0064)  02/23/2017
[]point(31.6592419,-106.3045848)  02/23/2017
[u'buylocal', u'igdaily', u'igdailytoday', u'daily']point(41.1205711,-78.7642517)  02/23/2017
[u'costco', u'Kirkland', u'wedding', u'amazing']point(30.44733899,-97.9374501)  02/23/2017
[]point(34.0322495,-118.4447021)  02/23/2017
[u'rottweiler']point(33.7222,-111.677)  02/23/2017
[]point(34.19640122,-118.35309169)  02/23/2017
[u'job', u'DesPlaines', u'RHLegalJobs', u'Hiring']point(42.0144814,-87.8991514)  02/23/2017
[u'getcartervision']point(41.8,-87.59)  02/23/2017
[]point(42.13504084,-87.75953733)  02/23/2017
[u'hiring', u'SanFrancisco', u'Retail', u'Job', u'Jobs']point(37.789959,-122.423223)  02/23/2017
[u'job', u'healthcare']point(30.3321838,-81.655651)  02/23/2017
[u'nationalmargaritaday']point(34.85159,-82.37863)  02/23/2017
[]point(38.5767,-121.493766)  02/23/2017
[u'photography', u'film', u'filmisnotDead', u'BlackandWhite']point(33.52833333,-112.07638889)  02/23/2017
[]point(30.52285998,-91.1919022)  02/23/2017
[]point(40.00013,-83.00587)  02/23/2017
[u'Wauwatosa', u'job', u'Healthcare', u'Hiring']point(43.0362687,-88.0168089)  02/23/2017
[]point(32.77176326,-117.13382931)  02/23/2017
[u'hiring', u'Clovis']point(34.4047987,-103.2052272)  02/23/2017
[]point(38.8951,-77.0367)  02/23/2017
[]point(30.274001,-97.740631)  02/23/2017
[u'NapaCasual']point(38.43694444,-122.40111111)  02/23/2017
[]point(34.68137334,-82.83654857)  02/23/2017
[]point(34.03597237,-117.74655154)  02/23/2017
[u'Boston']point(42.36010705,-71.05525941)  02/23/2017
[u'VIEWS']point(34.1802,-118.328)  02/23/2017
[u'Pietro']point(29.7188233,-95.3393318)  02/23/2017
[u'VIEWS']point(34.1802,-118.328)  02/23/2017
[]point(46.8209,-100.781955)  02/23/2017
[u'KeepTheDribbleAlive', u'Blessed', u'PointGuard', u'NBAworthy', u'ilovethisgame']point(34.20101654,-118.42429519)  02/23/2017
[]point(39.85033151,-104.6738623)  02/23/2017
[u'hiring', u'Retail', u'BocaRaton', u'Job', u'Jobs']point(26.3683064,-80.1289321)  02/23/2017
[u'hiring', u'Nursing', u'Bremerton', u'Job', u'Jobs', u'CareerArc']point(47.5673202,-122.6329356)  02/23/2017
[u'hiring', u'Retail', u'NewportBeach', u'Job', u'Jobs']point(33.6301328,-117.8721676)  02/23/2017
[u'ALAV', u'PetroleumJelly', u'PalJalonDelGanzo']point(25.5673,-100.24546)  02/23/2017
[u'LasVegas', u'job']point(36.1061524,-115.1744604)  02/23/2017
[]point(40.55784659,-74.52768803)  02/23/2017
[u'job', u'Arlington', u'Nursing', u'Hiring']point(38.8799697,-77.1067698)  02/23/2017
[u'job', u'RestaurantLife', u'MilSpouse']point(44.0720921,-87.7608229)  02/23/2017
[u'besties', u'itsbeentoolong', u'austin', u'sistafromanothermista']point(30.27058035,-97.73439157)  02/23/2017
[]point(33.448113,-112.097037)  02/23/2017
[]point(34.0522,-118.243)  02/23/2017
[]point(30.52285998,-91.1919022)  02/23/2017
[]point(40.7142,-74.0064)  02/23/2017
[u'traegergrills']point(37.11436,-76.42108)  02/23/2017
[]point(40.08691134,-74.08170763)  02/23/2017
[]point(39.91309027,-86.20157772)  02/23/2017
[]point(42.32243759,-83.4510694)  02/23/2017
[]point(34.19859841,-118.8490746)  02/23/2017
[]point(30.274001,-97.740631)  02/23/2017
[]point(34.14393,-118.11916)  02/23/2017
[]point(29.9282,-90.0915)  02/23/2017
[u'OHIO']point(41.0773755,-81.51136878)  02/23/2017
[u'job', u'Olympia', u'Healthcare', u'Hiring', u'CareerArc']point(47.0378741,-122.9006951)  02/23/2017
[]point(44.9733,-93.2477)  02/23/2017
[u'StPeteBeach', u'job', u'Physician', u'Hiring']point(27.7386769,-82.7495829)  02/23/2017
[u'SanFrancisco', u'job', u'Accounting', u'Hiring', u'CareerArc']point(37.7959362,-122.4000032)  02/23/2017
[u'job', u'Vancouver', u'Hospitality', u'Veterans', u'Hiring']point(49.2639238,-123.1703246)  02/23/2017
[u'opportunity', u'escapetheordinary']point(32.78007833,-117.09831363)  02/23/2017
[u'soundcheck', u'sonypicturestelevision', u'undergroundwgn']point(38.89103649,-77.03258001)  02/23/2017
[]point(41.46433223,-71.35759846)  02/23/2017
[]point(33.448113,-112.097037)  02/23/2017
[]point(34.8443,-82.3854)  02/23/2017
[u'nowplaying']point(49.271643,-123.069455)  02/23/2017
[u'job', u'KCMO', u'drivers', u'Hospitality']point(39.24602,-94.4596178)  02/23/2017
[]point(40.76598153,-73.9869976)  02/23/2017
[]point(40.74075206,-74.0077288)  02/23/2017
[]point(27.05039508,-82.3883307)  02/23/2017
[]point(41.4667,-81.7167)  02/23/2017
[]point(25.78111669,-80.19240081)  02/23/2017
[u'glendale', u'losangeles', u'rainbow', u'doublerainbow']point(34.163,-118.287)  02/23/2017
[u'RedRocks', u'RedRocksPark', u'Nature', u'Beautiful', u'Clouds', u'Mountains', u'Denver', u'Colorado']point(39.66138889,-105.20805556)  02/23/2017
[]point(25.78111669,-80.19240081)  02/23/2017
[]point(41.10528423,-80.64240642)  02/23/2017
[]point(21.39722,-157.73944)  02/23/2017
[]point(38.03174592,-78.49100243)  02/23/2017
[]point(40.77112,-73.97419)  02/23/2017
[]point(37.79367295,-122.40450203)  02/23/2017
[u'wcfc', u'ccl']point(40.73666667,-74.15027778)  02/23/2017
[u'sorrymom']point(43.65340721,-79.40019585)  02/23/2017
[u'snowboarding', u'skiing', u'nc']point(36.13031829,-81.85945163)  02/23/2017
[u'changenfocus']point(30.1554396,-84.2127075)  02/23/2017
[u'\uff53\uff4e\uff41\uff50\uff43\uff48\uff41\uff54', u'missdeanalove']point(36.08682,-79.75804)  02/23/2017
[]point(34.12695,-118.21845)  02/23/2017
[]point(40.76779798,-73.96438173)  02/23/2017
[]point(27.7472,-82.414)  02/23/2017
[]point(30.52285998,-91.1919022)  02/23/2017
[]point(40.6937,-73.9859)  02/23/2017
[]point(41.5393,-81.4515)  02/23/2017
[u'SanFrancisco', u'job', u'Sales', u'Hiring', u'CareerArc']point(37.7959362,-122.4000032)  02/23/2017
[]point(42.36089866,-71.05659012)  02/23/2017
[u'Seattle', u'job', u'IT', u'Hiring', u'CareerArc']point(47.6062095,-122.3320708)  02/23/2017
[u'Danbury', u'job', u'RHFAJobs', u'Hiring']point(41.3755722,-73.4533779)  02/23/2017
[u'job', u'Carlsbad', u'BusinessMgmt', u'Hiring', u'CareerArc']point(33.095442,-117.2499749)  02/23/2017
[u'ONEWKND']point(26.26869,-98.23034)  02/23/2017
[u'job', u'CityofIndustry', u'Manufacturing', u'Hiring', u'CareerArc']point(34.0273515,-117.9630701)  02/23/2017
[u'job', u'Hospitality', u'Brenham']point(30.14606,-96.3968122)  02/23/2017
[u'hiring', u'SaintLouis', u'BusinessMgmt']point(38.6105426,-90.3371889)  02/23/2017
[u'ujtennispro', u'lcfcc', u'rainagain', u'tennisclub', u'teambabolat', u'tennispro']point(34.21444,-118.18692)  02/23/2017
[u'NationalMargaritaDay']point(39.72363839,-84.15180183)  02/23/2017
[]point(40.735,-73.72138889)  02/23/2017
[u'BijouFridays']point(42.3511316,-71.06432913)  02/23/2017
[u'hiring', u'Sales', u'Coppell', u'Job', u'Jobs']point(32.9724271,-97.0184335)  02/23/2017
[u'Austin', u'job']point(30.267153,-97.7430608)  02/23/2017
[]point(24.009468,-104.703317)  02/23/2017
[]point(43.1697,-78.6911)  02/23/2017
[u'photo']point(42.572,-70.8877)  02/23/2017
[]point(38.547028,-121.428148)  02/23/2017
[]point(41.88882,-87.6332)  02/23/2017
[]point(40.44611228,-80.01222213)  02/23/2017
[u'scoutcanada', u'beavers', u'bpbirthday']point(46.51207718,-84.33573341)  02/23/2017
[]point(34.13797808,-117.45276901)  02/23/2017
[]point(44.36763,-100.34604)  02/23/2017
[]point(30.6595554,-93.8940811)  02/23/2017
[u'thronetheater']point(34.2232,-77.9121)  02/23/2017
[u'photo']point(35.8804,-78.6108)  02/23/2017
[u'job', u'PHP', u'SQL', u'IT']point(38.8799697,-77.1067698)  02/23/2017
[u'killinit', u'NYFW', u'laperlamanor']point(40.75695262,-73.99860498)  02/23/2017
[u'dukevcuse']point(43.03611111,-76.13638889)  02/23/2017
[u'ilovemydaughter', u'walkintheirshoes', u'thisismyheart']point(40.33984,-78.92627)  02/23/2017
[u'KStateMBB', u'EMAW']point(39.200361,-96.593833)  02/23/2017
[]point(19.67493499,-155.07960574)  02/23/2017
[]point(41.762831,-72.682383)  02/23/2017
[]point(33.99308182,-118.32417788)  02/23/2017
[u'photography', u'nature', u'downywoodpecker', u'tree', u'birdsofinstagram']point(43.56472095,-79.67130192)  02/23/2017
[u'NationalMargaritaDay', u'ComplimentsOfChefSteve']point(40.5264,-80.0219)  02/23/2017
[u'Bakersfield', u'job']point(35.3381679,-119.0316338)  02/23/2017
[u'ThousandOaks', u'job', u'Nursing', u'Hiring', u'CareerArc']point(34.1705609,-118.8375937)  02/23/2017
[u'job', u'Banking']point(33.8044614,-118.1678456)  02/23/2017
[u'job', u'HR', u'SanFrancisco', u'Hiring', u'CareerArc']point(37.7890183,-122.3915063)  02/23/2017
[]point(39.509183,-119.8581512)  02/23/2017
[u'detroit', u'shinola']point(42.351,-83.06524)  02/23/2017
[]point(45.32299492,-75.66815176)  02/23/2017
[]point(28.37159151,-81.55132827)  02/23/2017
[u'photoshoot', u'during', u'hairstyles', u'cillaslife2017', u'beautymatters']point(32.83417,-96.11149)  02/23/2017
[]point(28.4752,-81.467)  02/23/2017
[u'snowbeard', u'Tahoe2017', u'skitrip']point(38.95672,-119.94264)  02/23/2017
[u'peachtortilla', u'foodtruck', u'xdopex', u'brickandmortar']point(30.330816,-97.740587)  02/23/2017
[u'adele', u'chalkbae']point(43.2298404,-77.6259656)  02/23/2017
[]point(38.336166,-81.612186)  02/23/2017
[u'rd']point(25.79276858,-80.1330813)  02/23/2017
[]point(41.9394451,-87.6505756)  02/23/2017
[]point(40.75963,-73.99548)  02/23/2017
[u'mapotofu', u'tofu', u'chinesefood', u'tampa', u'tampaflorida']point(28.0276394,-82.4849319)  02/23/2017
[u'shoes', u'shoegame', u'mensfootwear', u'mensfashion', u'fashionphotography', u'sneakers']point(36.16753,-115.13844)  02/23/2017
[]point(25.65438036,-100.2934026)  02/23/2017
[]point(38.89099379,-76.94175806)  02/23/2017
[]point(37.58548723,-84.27777587)  02/23/2017
[]point(21.294786,-157.858818)  02/23/2017
[]point(40.7207559,-74.0007613)  02/23/2017
[u'photooftheday', u'Snapchat', u'InstaoftheDay']point(40.8575,-74.12888889)  02/23/2017
[]point(34.188176,-118.941614)  02/23/2017
[u'PP17000053812', u'pdx911']point(45.519066,-122.542986)  02/23/2017
[u'Corona', u'job', u'Hospitality', u'Hiring']point(33.8911432,-117.5203426)  02/23/2017
[u'job', u'Nursing', u'Indianapolis', u'Hiring']point(39.768403,-86.158068)  02/23/2017
[]point(41.23836554,-96.01511859)  02/23/2017
[]point(40.63369,-105.13706)  02/23/2017
[u'hiring', u'Art', u'LosAngeles', u'Job', u'Jobs', u'CareerArc']point(34.0631451,-118.4367551)  02/23/2017
[u'job', u'SONIC', u'Hospitality', u'Victorville', u'Hiring']point(34.4652418,-117.3514138)  02/23/2017
[u'job', u'Salisbury', u'rn', u'health', u'medicalcenter', u'PRMC', u'AlliedHealth']point(38.3606736,-75.5993692)  02/23/2017
[u'SNEOAA', u'NEOAA']point(47.510339,-79.679181)  02/23/2017
[u'snowdays']point(37.57910928,-77.45114752)  02/23/2017
[]point(44.36763,-100.34604)  02/23/2017
[u'hiring', u'LehighAcres']point(26.6253497,-81.6248026)  02/23/2017
[u'vegan']point(45.5121994,-122.6537018)  02/23/2017
[u'peru', u'handmade', u'unique', u'oneofakind', u'cool', u'fairwages', u'leather']point(36.12873405,-115.15294849)  02/23/2017
[]point(28.7576,-81.329)  02/23/2017
[]point(45.36641,-75.69237)  02/23/2017
[u'youareawesome', u'letterpress', u'cards', u'makesomeonehappy', u'besweet', u'shopdomestic']point(34.7699814,-92.3352737)  02/23/2017
[]point(40.8169535,-74.364233)  02/23/2017
[]point(41.8718214,-87.7940474)  02/23/2017
[]point(33.448113,-112.097037)  02/23/2017
[]point(44.98383651,-93.25772125)  02/23/2017
[u'homesweethome', u'traveler', u'ontheroadagain']point(33.9269,-80.3635)  02/23/2017
[]point(32.8472,-117.273)  02/23/2017
[]point(37.325482,-121.945582)  02/23/2017
[]point(33.7464788,-117.8698649)  02/23/2017
[]point(44.36763,-100.34604)  02/23/2017
[u'Stamford', u'Accountemps', u'Accounting', u'Job', u'Jobs', u'Hiring']point(41.0994238,-73.5211286)  02/23/2017
[u'LosAngeles', u'Nursing', u'Job', u'Jobs', u'Hiring', u'CareerArc']point(34.2037124,-118.4571974)  02/23/2017
[u'Guilford', u'Healthcare', u'Job', u'Jobs', u'Hiring']point(41.3395325,-72.6978931)  02/23/2017
[u'job', u'SaddleBrook', u'TheCreativeGroup', u'WebDesign', u'Hiring']point(40.9040085,-74.1007318)  02/23/2017
[u'Merced', u'job', u'Hiring', u'CareerArc']point(37.3021632,-120.4829677)  02/23/2017
[u'job', u'Lacey', u'CustomerService', u'Hiring', u'CareerArc']point(46.997077,-122.8265768)  02/23/2017
[u'SanJose', u'Retail', u'Job', u'Jobs', u'Hiring', u'CareerArc']point(37.249628,-121.8570918)  02/23/2017
[u'job', u'Sales', u'Evansville', u'Veterans']point(37.9715592,-87.5710898)  02/23/2017
[]point(43.61785,-116.19994)  02/23/2017
[u'job', u'Phoenix', u'Nursing', u'Hiring']point(33.5080943,-112.0863874)  02/23/2017
[u'hiring', u'Phoenix', u'Nursing', u'Job']point(33.5080943,-112.0863874)  02/23/2017
[u'job', u'Orlando', u'Healthcare', u'Veterans']point(28.5383355,-81.3792365)  02/23/2017
[]point(39.92887787,-75.16455626)  02/23/2017
[u'job', u'management', u'Retail']point(33.3688874,-86.7971311)  02/23/2017
[u'realhairdontcare', u'mskthoughts']point(33.9428,-84.3177)  02/23/2017
[]point(40.26433,-76.883521)  02/23/2017
[]point(33.10090848,-96.81887697)  02/23/2017
[]point(40.2283,-74.9322)  02/23/2017
[u'nowplaying']point(44.9765644,-93.2720079)  02/23/2017
[u'ABFFHonors', u'trndnl']point(38.8991,-77.029)  02/23/2017
[u'LIVE', u'RELATIONSHIP']point(29.78037,-95.70958)  02/23/2017
[u'photo']point(37.9335,-122.075)  02/23/2017
[u'trndnl']point(38.8991,-77.029)  02/23/2017
[u'confidence', u'confident', u'loveyourself', u'gowiththeflow', u'snuggleisreal', u'lovewhatido']point(35.5799,-82.5558)  02/23/2017
[u'trndnl']point(38.8991,-77.029)  02/23/2017
[]point(34.0704452,-118.44494507)  02/23/2017
[]point(37.6990569,-123.01203267)  02/23/2017
[u'Herbalife']point(32.14669977,-110.93916436)  02/23/2017
[]point(30.52285998,-91.1919022)  02/23/2017
[]point(37.47901546,-82.52072947)  02/23/2017
[]point(43.61785,-116.19994)  02/23/2017
[u'Mac']point(40.7142,-74.0064)  02/23/2017
[u'hiring', u'Bellevue', u'Job']point(47.610377,-122.2006786)  02/23/2017
[u'hiring', u'Olympia', u'Job', u'Jobs']point(47.04,-122.89)  02/23/2017
[u'cat', u'wrigley', u'meow', u'chicago']point(41.96602511,-87.68479924)  02/23/2017
[u'job', u'Hospitality', u'KennettSquare']point(39.8467767,-75.7116032)  02/23/2017
[]point(45.52,-122.682)  02/23/2017
[u'LosAngeles', u'job', u'BusinessMgmt', u'Hiring', u'CareerArc']point(34.0309258,-118.2380432)  02/23/2017
[u'hospital']point(27.39091,-82.43573)  02/23/2017
[]point(40.67325,-73.96808)  02/23/2017
[]point(39.7530828,-104.9105514)  02/23/2017
[u'tptbemore']point(36.61222913,-121.94240848)  02/23/2017
[u'ShayStar', u'ImInYoCity']point(34.0522,-118.243)  02/23/2017
[]point(39.76859,-86.162634)  02/23/2017
[]point(40.76667,-73.99623)  02/23/2017
[u'Houstons']point(29.7629,-95.3832)  02/23/2017
[]point(39.28210078,-76.75302584)  02/23/2017
[u'Trabajo', u'Oakland', u'NorCal']point(37.8043637,-122.2711137)  02/23/2017
[u'hiring', u'Vets', u'Nursing', u'Kinston', u'Job']point(35.2626635,-77.5816353)  02/23/2017
[]point(39.9647528,-75.1793979)  02/23/2017
[]point(34.1561,-118.132)  02/23/2017
[u'CriticallyAcclaimed']point(40.5724,-111.86)  02/23/2017
[]point(30.52285998,-91.1919022)  02/23/2017
[]point(38.5767,-121.493766)  02/23/2017
[]point(34.1432641,-118.18342549)  02/23/2017
[u'I678']point(40.709701,-73.820297)  02/23/2017
[u'I678']point(40.709701,-73.820297)  02/23/2017
[]point(32.594,-86.3935)  02/23/2017
[]point(38.25654549,-85.73031734)  02/23/2017
[u'hiring', u'Cosmetology', u'Abbotsford', u'Job', u'Jobs', u'CareerArc']point(49.0558033,-122.3160979)  02/23/2017
[]point(40.78487,-73.64882)  02/23/2017
[]point(38.87,-76.98)  02/23/2017
[u'Fresno', u'Hospitality', u'Job', u'Jobs', u'Hiring', u'CareerArc']point(36.7468422,-119.7725868)  02/23/2017
[u'job', u'Retail', u'Wayne', u'Hiring']point(40.0415996,-75.3698895)  02/23/2017
[u'hiring', u'IT', u'Portland', u'Job', u'Jobs']point(45.5220648,-122.6757228)  02/23/2017
[u'orianatattoo']point(25.85628,-80.12092)  02/23/2017
[u'CarolinaWx', u'ClaytonNC']point(35.625556,-78.328611)  02/23/2017
[]point(42.34994231,-71.0812223)  02/23/2017
[]point(34.100953,-118.336799)  02/23/2017
[u'Phoenix', u'phxstartupweek', u'YesPHX']point(33.44781881,-112.07377035)  02/23/2017
[u'cuse']point(43.03611111,-76.13638889)  02/23/2017
[u'job', u'Smithtown', u'Sales', u'Hiring']point(40.8559314,-73.2006687)  02/23/2017
[u'hiring', u'Diversity']point(43.5502974,-85.771997)  02/23/2017
[]point(40.10392386,-74.03583165)  02/23/2017
[u'working', u'designer', u'interiordesign']point(29.4167,-98.5)  02/23/2017
[]point(40.76667,-73.99623)  02/23/2017
[u'photo']point(43.049,-88.2067)  02/23/2017
[u'job', u'Cosmetics', u'BeautyAddicts']point(42.9916632,-88.2557796)  02/23/2017
[]point(37.3324843,-121.89176639)  02/23/2017
[]point(33.78113303,-118.25494928)  02/23/2017
[]point(29.75523769,-95.3618441)  02/23/2017
[]point(37.3324843,-121.89176639)  02/23/2017
[]point(29.75523769,-95.3618441)  02/23/2017
[]point(34.76988457,-92.2834099)  02/23/2017
[]point(40.062594,-75.147019)  02/23/2017
[u'Endomondo', u'endorphins']point(38.7883656,-90.30163452)  02/23/2017
[]point(45.0335,-93.3155)  02/23/2017
[u'wcw', u'goddesses', u'coconutmilk', u'icecream', u'vegan']point(34.1026192,-118.3395081)  02/23/2017
[u'teambendall']point(35.1638082,-89.7981366)  02/23/2017
[u'OfficialTakeYoPantiesOff', u'WeUpInHere']point(41.04938734,-73.96842576)  02/23/2017
[u'deadlifts']point(37.80213924,-122.4507849)  02/23/2017
[]point(44.98,-93.2636)  02/23/2017
[u'job', u'Chico', u'chicojobs', u'ChicoCA', u'scrublife', u'Alliedhealth']point(39.7507206,-121.6193031)  02/23/2017
[u'traffic']point(41.35058,-81.51112)  02/23/2017
[u'fuseyouth']point(35.2018,-79.35269)  02/23/2017
[]point(42.28750025,-71.0636725)  02/23/2017
[u'Allen', u'parttime', u'Hospitality', u'Veterans', u'Job']point(33.1031744,-96.6705503)  02/23/2017
[u'Colton', u'LAtraffic']point(34.06501,-117.3138)  02/23/2017
[]point(38.4154226,-90.4404291)  02/23/2017
[u'Lakewood', u'traffic']point(47.16313,-122.4798)  02/23/2017
[]point(40.86831897,-73.4254887)  02/23/2017
[]point(34.04963435,-118.23905214)  02/23/2017
[u'filthyfoz', u'foz', u'fozzy', u'fozmafia', u'foznation']point(48.2423,-122.351)  02/23/2017
[]point(30.3106268,-95.4569351)  02/23/2017
[u'blueislandoysterbar']point(39.71978,-104.9567184)  02/23/2017
[]point(40.77863259,-73.98236386)  02/23/2017
[u'tulsa', u'oklahoma', u'travelok', u'travelusa']point(36.1313,-95.9373)  02/23/2017
[]point(46.8646,-96.7587)  02/23/2017
[]point(33.6773,-112.24)  02/23/2017
[]point(47.1195,-88.547)  02/23/2017
[u'Endomondo', u'endorphins']point(40.126195,-75.1148296)  02/23/2017
[u'graphicgang', u'logoinspirations', u'supplyanddesign', u'logoworld', u'designselection', u'uidesign', u'dribbble']point(34.0522,-118.243)  02/23/2017
[]point(42.68022513,-83.21589002)  02/23/2017
[]point(40.7593327,-73.98519241)  02/23/2017
[]point(37.7749295,-122.4194155)  02/23/2017
[]point(37.7954025,-122.3938141)  02/23/2017
[u'Rocklin', u'job', u'Hiring', u'CareerArc']point(38.7907339,-121.2357828)  02/23/2017
[u'hiring', u'job']point(61.1609702,-149.8770255)  02/23/2017
[u'hiring', u'Hospitality', u'SanMateo', u'Veterans', u'Job']point(37.5446648,-122.2928839)  02/23/2017
[u'job', u'Dover', u'RHFAJobs', u'Accounting', u'Hiring']point(39.158168,-75.5243682)  02/23/2017
[u'Bethpage', u'BusinessMgmt', u'Job', u'Jobs', u'Hiring']point(40.7442664,-73.4820687)  02/23/2017
[]point(41.04938734,-73.96842576)  02/23/2017
[u'TheBridge']point(32.65027819,-83.64897221)  02/23/2017
[]point(43.7431,-79.2189)  02/23/2017
[u'dancers', u'profotoxsony', u'migueljacob']point(43.6602249,-79.3616943)  02/23/2017
[u'job', u'Hospitality', u'Wilsonville']point(45.3019211,-122.773638)  02/23/2017
[u'GroveCity', u'PokemonGO']point(39.8923981,-83.03332651)  02/23/2017
[]point(43.03736,-76.13864)  02/23/2017
[]point(33.95277778,-117.37888889)  02/23/2017
[]point(34.13797808,-117.45276901)  02/23/2017
[u'Hampshire', u'job', u'Healthcare', u'Hiring']point(39.3349019,-78.5660852)  02/23/2017
[u'hiring', u'MD']point(29.7050857,-95.4018087)  02/23/2017
[u'Freehold', u'job']point(40.282358,-74.2972977)  02/23/2017
[]point(39.2903,-76.6125)  02/23/2017
[u'Monterrey']point(25.6714,-100.309)  02/23/2017
[u'thousandsofgallons']point(39.9833,-82.9833)  02/23/2017
[u'unicon']point(39.4,-76.6)  02/23/2017
[]point(32.82238976,-96.78745733)  02/23/2017
[]point(37.78762479,-122.45273106)  02/23/2017
[]point(34.29632693,-118.54406668)  02/23/2017
[]point(37.69937439,-123.01195767)  02/23/2017
[]point(39.25388,-119.92303)  02/23/2017
[]point(25.64913608,-100.33492546)  02/23/2017
[u'over3acres', u'countrylife']point(42.2194,-70.74514)  02/23/2017
[u'NBC', u'awsomeday', u'whereiskenneth', u'redconverse']point(40.7615609,-73.9846867)  02/23/2017
[]point(43.6731,-79.3861)  02/23/2017
[]point(34.35973785,-89.91290635)  02/23/2017
[]point(34.08404,-118.35962)  02/23/2017
[u'rainbow']point(34.0609512,-118.3084564)  02/23/2017
[]point(30.35149844,-99.72547644)  02/23/2017
[u'Bella', u'morkie', u'babygirl', u'groomingtailsofbg']point(36.9686279,-86.4369812)  02/23/2017
[u'JuanManuelPaparazzi']point(25.540505,-103.460398)  02/23/2017
[u'hiring', u'Livermore', u'SupplyChain', u'Job']point(37.6818745,-121.7680088)  02/23/2017
[]point(33.87378612,-88.95488878)  02/23/2017
[u'everydayusa', u'everydaymexico', u'everydaymigrants']point(32.5344,-117.123)  02/23/2017
[]point(33.82425161,-118.38981785)  02/23/2017
[]point(40.71387665,-74.01155593)  02/23/2017
[]point(40.9491875,-74.06750752)  02/23/2017
[u'HappyMothersDay', u'TheMovement']point(41.04938734,-73.96842576)  02/23/2017
[u'job', u'Phoenix', u'SignOnBonus', u'NurseLife', u'Nursing']point(33.4544851,-112.0423562)  02/23/2017
[]point(35.02169239,-80.84615521)  02/23/2017
[u'iuwbb', u'GoIU']point(39.18088418,-86.52218342)  02/23/2017
[u'Wauwatosa', u'job', u'Retail', u'Hiring']point(43.0494572,-88.0075875)  02/23/2017
[]point(38.8042,-77.0408)  02/23/2017
[u'hiring', u'job']point(39.3869442,-94.5810659)  02/23/2017
[]point(37.78678264,-122.41487603)  02/23/2017
[u'bohobride', u'thatsdarling', u'loveauthentic', u'engaged', u'greenweddingshoes', u'chasinglight', u'bohowedding']point(42.751,-71.4808)  02/23/2017
[u'txculturaltrust', u'blacktie', u'atx']point(30.28599661,-97.73116973)  02/23/2017
[]point(30.32633066,-81.65339546)  02/23/2017
[]point(37.78678264,-122.41487603)  02/23/2017
[]point(29.91257214,-95.39978671)  02/23/2017
[]point(47.6054773,-122.33247834)  02/23/2017
